CountryName,Region,PublishYear,ai_mentions_in_legislative_proceedings,ai_talent_concentration,compute_capacity_rmax_gflops,internet_speed_median_download_mbps,num_ai_related_bills_passed_3y_moving_average,number_of_newly_funded_companies,number_of_notable_ml_models,number_of_supercomputers,number_of_total_citations,number_of_total_patent_grants,number_of_total_publications,pc_ai_job_postings_perc_of_all_job_postings,pc_ai_mentions_in_legislative_proceedings,pc_ai_social_media_conversations_net_sentiment,pc_ai_talent_concentration,pc_compute_capacity_rmax_gflops,pc_internet_speed_median_download_mbps,pc_num_ai_related_bills_passed_3y_moving_average,pc_number_of_notable_ml_models,pc_number_of_total_citations,pc_number_of_total_patent_grants,pc_number_of_total_publications,pc_private_investment,pc_total_number_of_ra_submissions,private_investment,relative_ai_skills_penetration,norm_ai_mentions_in_legislative_proceedings_calc,norm_ai_talent_concentration_calc,norm_compute_capacity_rmax_gflops_calc,norm_internet_speed_median_download_mbps_calc,norm_num_ai_related_bills_passed_3y_moving_average_calc,norm_number_of_newly_funded_companies_calc,norm_number_of_notable_ml_models_calc,norm_number_of_supercomputers_calc,norm_number_of_total_citations_calc,norm_number_of_total_patent_grants_calc,norm_number_of_total_publications_calc,norm_pc_ai_job_postings_perc_of_all_job_postings_calc,norm_pc_ai_mentions_in_legislative_proceedings_calc,norm_pc_ai_social_media_conversations_net_sentiment_calc,norm_pc_ai_talent_concentration_calc,norm_pc_compute_capacity_rmax_gflops_calc,norm_pc_internet_speed_median_download_mbps_calc,norm_pc_num_ai_related_bills_passed_3y_moving_average_calc,norm_pc_number_of_notable_ml_models_calc,norm_pc_number_of_total_citations_calc,norm_pc_number_of_total_patent_grants_calc,norm_pc_number_of_total_publications_calc,norm_pc_private_investment_calc,norm_pc_total_number_of_ra_submissions_calc,norm_private_investment_calc,norm_relative_ai_skills_penetration_calc
South Africa,Sub-Saharan Africa,2019,11.0,0.00243,,,0.0,2.0,0,,6701,1.0,375,,1.85e-07,,4.08e-11,,,0.0,0.0,0.000112455745,1.68e-08,6.29e-06,0.09202462883,0.0,5483553.0,0.82852,13.25301205,10.0902379,1.423917627,,0.0,0.4048582996,0.0,0.8810572687,0.5088552471,0.0,0.8793969849,30.26416163,1.106819471,,0.2578700098,9.917661903,,0.0,0.0,0.08107812213,0.0,0.1071240707,0.02136744826,0.0,0.0119045112,22.8580421
South Africa,Sub-Saharan Africa,2020,2.0,0.00264,,7.366,0.0,4.0,0,,8724,,436,,3.3e-08,,4.36e-11,,1.22e-07,0.0,0.0,0.0001440498186,,7.2e-06,0.8453094504,1.65e-08,51193953.0,0.79055,1.351351351,9.235209235,2.401667423,0.0,0.0,0.6611570248,0.0,1.408450704,0.810262685,0.0817624347,0.9508985425,2.906108504,0.3991442687,,0.2468055168,20.25825243,0.1082118806,0.0,0.0,0.2771934402,1.627169869,0.393278857,0.3339614435,0.4470641838,0.1121649026,8.31393375
South Africa,Sub-Saharan Africa,2021,11.0,0.00277,,11.6535,0.0,2.0,0,,6471,1.0,463,,1.79e-07,3.74e-07,4.5e-11,,1.89e-07,0.0,0.0,0.0001052150589,1.63e-08,7.53e-06,0.1885603769,1.63e-08,11596954.0,0.80986,4.089219331,7.371794872,2.249966904,0.0,0.0,0.0,0.0,2.034883721,0.6567802279,0.0,0.8172889815,7.627409783,1.202696956,0.3804449228,0.2302167498,4.49862039,0.1081153795,0.0,0.0,0.2969471918,0.0,0.4281826315,0.02424813865,0.3166861316,0.0005751811788,11.35926126
South Africa,Sub-Saharan Africa,2022,8.0,0.00284,,20.069,0.0,2.0,0,,9475,10.0,550,,1.28e-07,4.17e-07,4.55e-11,,3.22e-07,0.0,0.0,0.0001518955036,1.6e-07,8.82e-06,1.468804543,0.0,91621692.0,0.77224,3.738317757,6.041055718,1.815566498,0.0,0.0,0.1503759398,0.0,3.105590062,1.681588379,0.009700418735,0.8299325067,1.900233986,0.7958852613,0.3783981771,0.2143791513,2.959641386,0.1449583678,0.0,0.0,1.370306359,0.07984508882,1.024678515,0.3449701879,0.0,0.1251266482,38.78048212
South Africa,Sub-Saharan Africa,2023,21.0,0.00297,,24.781,0.0,3.0,0,,3963,20.0,552,,3.32e-07,6.96e-07,4.7e-11,,3.92e-07,0.0,0.0,6.27e-05,3.16e-07,8.73e-06,0.5941660261,3.16e-08,37558651.0,0.70747,10.09615385,5.442176871,1.423321128,0.0,0.0,0.3171247357,0.0,3.125,1.014352319,0.02213755578,0.7140914037,1.774252323,0.8477191139,0.8160852209,0.2058824917,3.600512101,0.1512282816,0.0,0.0,0.9457569634,0.1613299905,0.7137067405,0.2765417949,0.3120510901,0.05190184896,36.46688006
South Africa,Sub-Saharan Africa,2024,26.0,0.00307,,27.9025,0.0,4.0,0,,1290,50.0,490,,4.06e-07,6.56e-07,4.8e-11,,4.36e-07,0.0,0.0,2.02e-05,7.81e-07,7.66e-06,0.2809847119,0.0,17985041.0,0.67223,8.280254777,4.506560183,1.005941516,0.0,0.0,0.3727865797,0.0,2.906976744,1.410604582,0.05533846814,0.8244747635,1.720279743,1.507230333,0.7500847064,0.1969174495,5.90317702,0.1388851239,0.0,0.0,1.300160967,0.3318007798,0.758614075,0.06849997517,0.0,0.01648834065,24.80928117
South Korea,East Asia & Pacific,2017,1.0,0.00668,7051981.0,,0.0,13.0,3,5.0,65062,1170.0,2059,,1.95e-08,,1.3e-10,0.1372998174,,0.0,5.84e-08,0.001266736356,2.28e-05,4.01e-05,2.845930032,,146172405.0,,1.111111111,64.07447974,2.179773264,,0.0,2.549019608,8.333333333,1.990049751,6.626611664,23.0708506,10.61771935,59.67626154,0.5528753651,,1.037907619,5.267838606,,0.0,32.78063194,8.598476215,100.0,17.60596363,5.022876976,,1.039229757,18.82334073
South Korea,East Asia & Pacific,2018,8.0,0.00723,21938000.0,,0.6666666667,18.0,1,6.0,66834,1675.0,2485,,1.55e-07,,1.4e-10,0.4252781881,,1.29e-08,1.94e-08,0.001295607732,3.25e-05,4.82e-05,4.705044395,,242709988.0,1.25828,7.339449541,58.82908404,3.950609849,,50.0,3.488372093,2.702702703,2.212389381,7.043466417,21.73461439,9.971851975,54.83667272,2.571960458,,1.017213291,10.40514854,,19.93566044,9.495040211,9.114228926,100.0,16.86030758,5.586885242,,1.133288522,100.0
South Korea,East Asia & Pacific,2019,1.0,0.00807,18720660.0,,0.6666666667,14.0,1,3.0,99418,2685.0,3008,,1.93e-08,,1.56e-10,0.3616483024,,1.29e-08,1.93e-08,0.001920570692,5.19e-05,5.81e-05,5.469120168,7.73e-08,283108032.0,1.17424,1.204819277,56.35767022,2.797957786,,28.57142857,2.834008097,1.612903226,0.8810572687,11.10623439,22.8444974,9.3609071,30.26416163,0.1158263448,,1.047565157,7.704508081,,9.935572656,5.521948219,12.07380975,100.0,20.36769537,4.527145807,4.006630393,0.8775373859,63.1583242
South Korea,East Asia & Pacific,2020,5.0,0.00895,18720660.0,88.778,1.333333333,30.0,1,3.0,87629,4337.0,3642,,9.65e-08,,1.73e-10,0.3611500441,1.71e-06,2.57e-08,1.93e-08,0.001690496874,8.37e-05,7.03e-05,8.08635422,1.93e-07,419166190.0,1.24019,3.378378378,54.76190476,2.401667423,90.90472601,44.44444444,4.958677686,2.5,0.9389671362,10.31290495,19.69566205,10.02405547,2.906108504,1.165841106,,1.047059583,7.526928773,1.712568686,11.35122146,10.3778266,12.05907684,100.0,22.10303244,4.255312625,5.223232231,0.9443947938,62.83161162
South Korea,East Asia & Pacific,2021,6.0,0.00981,82177360.0,129.597,1.333333333,50.0,4,7.0,86452,6338.0,4393,,1.16e-07,1.44e-06,1.89e-10,1.587368974,2.5e-06,2.58e-08,7.73e-08,0.001669939537,0.0001224272057,8.49e-05,29.50423594,4.06e-07,1527420693.0,1.39925,2.230483271,52.5,8.147055792,81.62292904,44.44444444,6.307490145,7.272727273,3.488372093,11.91963173,16.39416361,9.814335752,7.627409783,0.7793525781,1.609420992,1.048654588,7.897919695,1.612987374,8.895691001,21.06862879,12.41223971,100.0,22.21975233,7.483797046,7.900735798,1.746021816,100.0
South Korea,East Asia & Pacific,2022,6.0,0.01057,88682560.0,147.613,2.0,31.0,3,8.0,59866,7331.0,4625,,1.16e-07,1.63e-06,2.05e-10,1.716240584,2.86e-06,3.87e-08,5.81e-08,0.001158564421,0.0001418741151,8.95e-05,67.89699363,2.32e-07,3508412088.0,1.22846,2.803738318,51.37829912,4.054837001,76.67760824,40.0,4.511278195,4.545454545,4.347826087,11.49137305,11.84582801,8.825145189,1.900233986,0.7205862526,1.593471496,1.050837964,2.959641386,1.391309721,13.4621163,27.74441116,14.6302434,100.0,25.30252867,17.14238481,3.966952334,5.710855937,91.96041404
South Korea,East Asia & Pacific,2023,3.0,0.01069,151323000.0,178.7435,2.333333333,47.0,1,12.0,32544,9895.0,4981,,5.8e-08,1.32e-06,2.07e-10,2.926229669,3.46e-06,4.51e-08,1.93e-08,0.0006293241501,0.0001913459459,9.63e-05,28.06750443,3.87e-07,1451444163.0,0.86428,1.442307692,49.20634921,3.991422495,81.49095971,53.84615385,4.968287526,1.234567901,6.875,10.33928111,11.52784089,8.244355277,1.774252323,0.1480333515,1.592148509,0.99638351,4.156335117,1.43189611,9.02102831,2.860833639,16.2835935,100.0,22.99804172,13.06341614,3.814444852,2.005733265,47.42602351
South Korea,East Asia & Pacific,2024,10.0,0.01065,213090900.0,202.459,2.333333333,52.0,1,13.0,6648,7399.0,4045,,1.93e-07,1.35e-06,2.06e-10,4.117613811,3.91e-06,4.51e-08,1.93e-08,0.0001284611244,0.0001429729031,7.82e-05,25.64190646,2.9e-07,1326995968.0,0.71379,3.184713376,47.74671991,3.248059847,73.70555611,50.0,4.846225536,2.127659574,6.976744186,8.474174071,8.354979333,8.263580815,1.720279743,0.7169943399,1.600970217,0.937358913,5.90317702,1.342048841,9.166997819,3.888396628,12.39536643,61.32478734,22.92340819,6.251122859,4.486611494,1.216564452,27.20211878
Spain,Europe & Central Asia,2017,32.0,0.00268,6470800.0,,0.0,8.0,0,1.0,61799,23.0,1913,,6.87e-07,,5.75e-11,0.1389441447,,0.0,0.0,0.001326977994,4.94e-07,4.11e-05,1.360415116,,63356208.0,0.97003,35.55555556,20.26286966,1.984960209,,0.0,1.568627451,0.0,0.0,6.286011925,0.4341819617,9.837554772,59.67626154,19.51194955,,0.449491196,5.33188603,,0.0,0.0,9.03735339,2.060963351,18.09624181,2.401042081,,0.4504383482,20.24538237
Spain,Europe & Central Asia,2018,79.0,0.00314,7488800.0,,0.0,10.0,0,2.0,53770,29.0,2031,,1.69e-06,,6.71e-11,0.1600786251,,0.0,0.0,0.00114937342,6.2e-07,4.34e-05,2.194302827,,102653899.0,0.92426,72.47706422,20.20774315,1.236127055,,0.0,1.937984496,0.0,0.4424778761,5.608499084,0.3635419372,8.092557331,54.83667272,28.00569973,,0.4769265391,3.83237274,,0.0,0.0,8.02029619,1.85753097,14.99158478,2.586883861,,0.4678509358,19.30129738
Spain,Europe & Central Asia,2019,25.0,0.00363,7615800.0,,0.0,8.0,0,2.0,65849,24.0,2264,7.22e-11,5.31e-07,,7.7e-11,0.1616307785,,0.0,0.0,0.001397518992,5.09e-07,4.8e-05,2.199410525,4.24e-08,103632927.0,0.87005,30.12048193,19.93437244,0.9756768008,,0.0,1.619433198,0.0,0.4405286344,7.269360673,0.1957613414,6.964308723,3.187203424,3.181197403,,0.5066086067,3.388943156,,0.0,0.0,8.604550964,0.9499501292,16.43415673,1.787267588,2.200860646,0.3179341707,27.69915837
Spain,Europe & Central Asia,2020,148.0,0.00401,6470800.0,55.509,0.6666666667,14.0,0,1.0,50147,41.0,2376,1.06e-10,3.13e-06,,8.47e-11,0.1366317293,1.17e-06,1.41e-08,0.0,0.001058860006,8.66e-07,5.02e-05,2.399125737,4.22e-08,113621213.0,0.86645,100.0,19.11976912,0.5622889573,53.75652514,22.22222222,2.314049587,0.0,0.0,5.798893958,0.1816942993,6.441205604,0.6708125371,37.77097074,,0.5015137839,2.744199992,1.167459214,6.212117662,0.0,7.246838423,1.020529411,15.18661123,1.175422797,1.143395301,0.2533544451,17.51661089
Spain,Europe & Central Asia,2021,269.0,0.00452,6470800.0,99.781,1.666666667,13.0,0,1.0,44981,70.0,2585,2.36e-10,5.67e-06,1.21e-06,9.53e-11,0.1363886775,2.1e-06,3.51e-08,0.0,0.0009480897418,1.48e-06,5.45e-05,19.28016725,1.05e-07,914724804.0,0.93759,100.0,18.58974359,0.4571865946,60.98873341,55.55555556,1.445466491,0.0,0.0,6.079723319,0.1785067522,5.675236373,2.676749182,38.12673755,1.347367918,0.5148150675,0.6432010109,1.352705651,12.13345101,0.0,6.82312703,1.192025546,13.66097122,4.882221646,2.052640472,1.040512363,30.56909102
Spain,Europe & Central Asia,2022,214.0,0.00497,6470800.0,137.05,3.0,7.0,0,1.0,28993,55.0,2564,2.39e-10,4.48e-06,8.16e-07,1.04e-10,0.1354117563,2.87e-06,6.28e-08,0.0,0.0006067245242,1.15e-06,5.37e-05,9.798209613,1.05e-07,468218244.0,0.89824,100.0,18.53372434,0.1770598264,70.32728541,60.0,0.9022556391,0.0,0.0,5.481222782,0.08245355925,4.781431486,0.745503635,27.7911772,0.779793283,0.521954039,0.2212555392,1.39686022,21.83549518,0.0,7.361356715,0.7783369618,14.51584251,2.451191545,1.78732771,0.7407823211,53.46785098
Spain,Europe & Central Asia,2023,117.0,0.00549,184772600.0,174.879,3.0,24.0,1,3.0,18281,49.0,2741,2.09e-10,2.42e-06,7.86e-07,1.14e-10,3.821728799,3.62e-06,6.21e-08,2.07e-08,0.0003781135524,1.01e-06,5.67e-05,7.944594441,1.65e-07,384104537.0,0.94077,56.25,19.72789116,4.889848439,79.44551479,69.23076923,2.536997886,1.234567901,1.25,5.685788953,0.05592645671,4.435867791,0.7220252018,6.175085955,0.9270861346,0.5353137702,5.434184389,1.499020134,12.40564484,3.059929581,9.483702811,0.5256553638,12.91595166,3.697640575,1.631962443,0.5307894488,52.77175964
Spain,Europe & Central Asia,2024,314.0,0.00604,221872600.0,211.342,2.0,18.0,0,3.0,4527,91.0,2292,2.54e-10,6.43e-06,1.11e-06,1.24e-10,4.545904834,4.33e-06,4.1e-08,0.0,9.28e-05,1.86e-06,4.7e-05,8.386677076,4.1e-08,409329697.0,0.98483,100.0,21.44894467,3.383682607,77.45635573,42.85714286,1.677539609,0.0,1.162790698,5.678013025,0.1016420843,4.59529589,0.6872289229,23.87158931,1.300136353,0.5524741661,6.520230007,1.486714214,8.331367603,0.0,8.737335293,0.7964893009,13.11459453,2.044549568,0.6342977342,0.3752656155,42.80738118
Sweden,Europe & Central Asia,2017,8.0,0.00572,4932065.0,,0.0,10.0,0,5.0,24241,35.0,732,,7.95e-07,,5.69e-10,0.4903771221,,0.0,0.0,0.002410193665,3.48e-06,7.28e-05,3.905314715,,39278476.0,0.97955,8.888888889,53.55969332,1.469173101,,0.0,1.960784314,0.0,1.990049751,2.365618111,0.6710084863,3.526771401,59.67626154,22.58706539,,4.59756986,19.02038705,,0.0,0.0,16.92888251,15.18381033,33.81588029,6.89262039,,0.2792549051,22.79008848
Sweden,Europe & Central Asia,2018,16.0,0.00619,4653054.0,,0.0,10.0,0,4.0,27065,34.0,820,,1.57e-06,,6.08e-10,0.4572929867,,0.0,0.0,0.002659894917,3.34e-06,8.06e-05,10.89741385,,110883518.0,1.0819,14.67889908,49.00849858,0.7033928055,,0.0,1.937984496,0.0,1.327433628,2.675185961,0.4284601402,3.079725143,54.83667272,26.07802242,,4.480574688,11.19861173,,0.0,0.0,19.32003082,10.24352879,29.58948908,12.98594103,,0.5069516836,57.38687154
Sweden,Europe & Central Asia,2019,12.0,0.00673,4771700.0,,0.0,10.0,0,2.0,34764,34.0,979,8.66e-10,1.17e-06,,6.55e-10,0.4642234125,,0.0,0.0,0.003382078235,3.31e-06,9.52e-05,6.184239111,2.92e-07,63567095.0,1.19033,14.45783133,45.36505332,0.5089667882,,0.0,2.024291498,0.0,0.4405286344,3.716403495,0.2808749681,2.825022549,100.0,6.999664598,,4.469585978,9.917661903,,0.0,0.0,21.76758933,6.346799615,34.88785135,5.126385198,15.13314446,0.1930089427,65.03392162
Sweden,Europe & Central Asia,2020,17.0,0.00725,4771700.0,74.605,0.0,13.0,0,2.0,36618,50.0,1155,1.16e-09,1.64e-06,,7e-10,0.4608805458,7.21e-06,0.0,0.0,0.003536794817,4.83e-06,0.0001115571034,10.72751931,2.9e-07,111066749.0,0.98101,11.48648649,42.4963925,0.3071604945,75.0791391,0.0,2.148760331,0.0,0.4694835681,4.169577093,0.2225755167,2.985708221,11.66825588,19.84572684,,4.31826426,9.651405529,7.251712362,0.0,0.0,26.12542783,5.758531445,36.32041606,5.685622226,7.845295727,0.2475771035,31.40671226
Sweden,Europe & Central Asia,2021,16.0,0.00785,12304100.0,91.049,0.0,17.0,0,4.0,26029,47.0,1350,1.21e-09,1.54e-06,3.89e-06,7.54e-10,1.181290636,8.74e-06,0.0,0.0,0.002498989277,4.51e-06,0.0001296106467,33.81116382,3.84e-07,352170692.0,1.0196,5.94795539,39.93589744,1.049702144,54.94574319,0.0,1.97109067,0.0,1.744186047,3.410919957,0.1190045015,2.847920148,16.30713197,10.32960978,4.435505169,4.245060846,5.867579164,5.670055687,0.0,0.0,18.83137628,3.672964983,34.83156808,8.579720594,7.479790648,0.3927403582,42.90290561
Sweden,Europe & Central Asia,2022,13.0,0.00836,22500500.0,98.5435,0.0,12.0,0,6.0,21663,65.0,1222,9.92e-10,1.24e-06,4.34e-06,7.97e-10,2.145573242,9.4e-06,0.0,0.0,0.002065712013,6.2e-06,0.0001165258773,31.07376975,9.54e-07,325868790.0,0.85246,6.074766355,38.41642229,0.9331512271,47.17773449,0.0,1.654135338,0.0,3.105590062,4.054267142,0.0986209238,2.148406844,3.732590372,7.69288612,4.320638219,4.167923827,3.703351554,4.60682799,0.0,0.0,26.57927623,4.337053634,33.43237151,7.831052262,16.28872027,0.5080710856,48.13144029
Sweden,Europe & Central Asia,2023,15.0,0.00867,47600520.0,108.374,0.0,13.0,1,6.0,10377,78.0,1371,9.97e-10,1.42e-06,5.17e-06,8.23e-10,4.51762195,1.03e-05,0.0,9.49e-08,0.0009848498078,7.4e-06,0.0001301174797,179.2914865,3.8e-07,1889128414.0,0.76099,7.211538462,37.75510204,1.205530674,44.24501937,0.0,1.374207188,1.234567901,3.125,3.107004545,0.08971535764,2.106569641,4.114458783,3.632656198,6.342892827,4.045477978,6.427202169,4.285800018,0.0,14.0406536,25.90713499,3.864902983,31.59664149,83.44736539,3.744174293,2.610563878,40.20728792
Sweden,Europe & Central Asia,2024,28.0,0.00896,63026910.0,134.875,0.0,16.0,0,8.0,2403,43.0,1040,1.24e-09,2.65e-06,4.54e-06,8.48e-10,5.96297495,1.28e-05,0.0,0.0,0.0002273477917,4.07e-06,9.84e-05,410.1968084,0.0,4335660898.0,0.63993,8.917197452,38.10610382,0.9305026011,45.16857064,0.0,1.491146319,0.0,4.069767442,2.877897013,0.04743297269,1.975391312,4.048905606,9.829468146,5.496677044,3.948828194,8.561849616,4.404554684,0.0,0.0,22.52551957,1.741784471,29.28349675,100.0,0.0,3.974850756,22.94959265
Switzerland,Europe & Central Asia,2017,3.0,0.0061,21716281.0,,0.0,7.0,0,3.0,52552,2.0,875,,3.55e-07,,7.22e-10,2.569414589,,0.0,0.0,0.006217817659,2.37e-07,0.0001035277525,10.97185287,,92732345.0,0.95999,3.333333333,57.72179628,7.095276507,,0.0,1.37254902,0.0,0.9950248756,5.320787962,0.01973554371,4.290905205,59.67626154,10.07948635,,5.839283259,100.0,,0.0,0.0,44.66848821,0.9305018813,49.06172927,19.36458963,,0.6592914195,17.56167972
Switzerland,Europe & Central Asia,2018,5.0,0.0067,23126750.0,,0.0,12.0,0,2.0,50841,3.0,932,,5.87e-07,,7.87e-10,2.716215218,,0.0,0.0,0.005971228032,3.52e-07,0.0001094625308,23.43256386,,199512558.0,1.09052,4.587155963,53.82436261,4.173933038,,0.0,2.325581395,0.0,0.4424778761,5.286773784,0.02596728123,3.54333968,54.83667272,9.739077017,,5.801517761,67.18433507,,0.0,0.0,44.09106888,1.033125224,40.92831213,27.9637738,,0.9280479379,59.46944988
Switzerland,Europe & Central Asia,2019,5.0,0.00764,23126750.0,,0.0,7.0,3,2.0,47110,4.0,1095,5.6e-10,5.83e-07,,8.91e-10,2.696909022,,0.0,3.5e-07,0.005493698165,4.66e-07,0.0001276926234,41.02924114,1.63e-06,351837231.0,1.01209,6.024096386,52.83018868,3.520986625,,0.0,1.417004049,4.838709677,0.4405286344,5.127528132,0.02553408801,3.198685736,62.66220321,3.495938395,,6.089849774,58.08993961,,0.0,100.0,35.77338646,0.8672211212,47.5757387,34.32502133,84.65132122,1.091834966,44.25663861
Switzerland,Europe & Central Asia,2020,5.0,0.0086,26215350.0,78.174,0.0,19.0,0,3.0,39627,11.0,1330,2.04e-09,5.79e-07,,9.96e-10,3.034827875,9.05e-06,0.0,0.0,0.00458743157,1.27e-06,0.0001539678499,38.29475871,2.78e-06,330796521.0,0.88829,3.378378378,52.23665224,3.527033051,79.06428831,0.0,3.140495868,0.0,0.9389671362,4.531955277,0.04542357484,3.480967879,20.838552,6.996023367,,6.149397091,64.48208598,9.111171474,0.0,0.0,34.12989178,1.507884198,50.92109785,20.61452134,75.2250465,0.7445322155,20.16465396
Switzerland,Europe & Central Asia,2021,6.0,0.00943,26215350.0,106.8,0.0,26.0,0,3.0,35798,7.0,1588,1.73e-09,6.89e-07,6.55e-06,1.08e-09,3.011684929,1.23e-05,0.0,0.0,0.004112563711,8.04e-07,0.0001824334089,101.1750208,4.14e-06,880682623.0,0.93682,2.230483271,50.06410256,2.462732836,65.84624009,0.0,3.153745072,0.0,1.162790698,4.786581631,0.01552232628,3.392779469,23.65726016,4.635132457,7.504746134,6.112928153,15.01932003,7.96458544,0.0,0.0,31.32490249,0.6436663102,49.71725357,25.72085674,80.55248044,1.001313339,30.45328761
Switzerland,Europe & Central Asia,2022,5.0,0.01017,28563790.0,139.941,0.0,26.0,0,4.0,24469,8.0,1270,1.37e-09,5.7e-07,6.95e-06,1.16e-09,3.254358393,1.59e-05,0.0,0.0,0.002787826669,9.11e-07,0.0001446949148,130.3542037,3.87e-06,1144130317.0,0.88298,2.336448598,49.03225806,1.21914544,72.0653128,0.0,3.759398496,0.0,1.863354037,4.600520557,0.006466945823,2.242583582,5.221823326,3.535202759,6.945351842,6.069428568,5.624041202,7.825804439,0.0,0.0,36.09103795,0.6094705578,41.9079479,32.9356748,66.17047532,1.845755534,51.68904742
Switzerland,Europe & Central Asia,2023,23.0,0.01092,26667040.0,170.824,0.0,17.0,1,3.0,12907,17.0,1441,1.01e-09,2.59e-06,5.51e-06,1.23e-09,3.00031064,1.92e-05,0.0,1.13e-07,0.001452167523,1.91e-06,0.0001621270164,29.4129968,6.19e-06,261425451.0,0.86278,11.05769231,50.51020408,0.6432763711,77.29923994,0.0,1.797040169,1.234567901,1.25,3.932450465,0.01864215224,2.225584875,4.183663706,6.603194599,6.763373565,6.053547364,4.262046347,8.019406364,0.0,16.64487534,38.5567183,0.9956000098,39.74054992,13.68964662,61.03120958,0.3612606925,47.32119145
Switzerland,Europe & Central Asia,2024,35.0,0.0116,473517040.0,201.099,0.0,22.0,0,5.0,3340,12.0,1116,1.52e-09,3.87e-06,5.48e-06,1.28e-09,52.41440046,2.23e-05,0.0,0.0,0.0003697102379,1.33e-06,0.0001235319238,47.4442022,3.1e-06,428615762.0,0.71103,11.14649682,53.16600114,7.270027327,73.13130332,0.0,2.050326188,0.0,2.325581395,4.113164764,0.01242292142,2.134427053,4.994245441,14.37533829,6.642621082,5.995771415,75.48594888,7.692418259,0.0,0.0,37.10942073,0.5664949973,37.18578182,11.56620462,47.97550324,0.39294671,27.04321041
Turkey,Europe & Central Asia,2017,0.0,0.00143,,,0.0,,0,,36198,2.0,993,,0.0,,1.78e-11,,,0.0,0.0,0.0004507132857,2.49e-08,1.24e-05,,,,,0.0,6.571741512,1.495450594,,0.0,1.176470588,0.0,1.492537313,3.613718351,0.01973554371,4.921449182,59.67626154,0.0,,0.1270007916,7.60811818,,0.0,0.0,2.65351992,0.0,3.859417141,6.89262039,,0.6441312641,18.82334073
Turkey,Europe & Central Asia,2018,,0.00175,,,0.0,0.0,0,,22038,4.0,1115,,,,2.15e-11,,,0.0,0.0,0.0002707131423,4.91e-08,1.37e-05,0.1351231766,,11000000.0,0.84988,8.256880734,7.082152975,1.582784761,,0.0,0.0,0.0,1.327433628,2.123013519,0.03895092184,4.30085272,54.83667272,5.984611583,,0.1394337897,9.242973308,,0.0,0.0,1.447315932,0.09883235518,3.321721072,0.1264387574,,0.03238290453,1.331207267
Turkey,Europe & Central Asia,2019,,0.00206,,,0.0,,0,,24867,4.0,1309,,,,2.49e-11,,,0.0,0.0,0.0003011282227,4.84e-08,1.59e-05,,1.21e-08,,1.03227,14.45783133,7.054963084,1.423917627,,0.0,1.417004049,0.0,0.8810572687,2.585194964,0.02553408801,3.888029893,30.26416163,3.137372427,,0.1492471428,9.917661903,,0.0,0.0,1.332491035,0.06105071311,3.844485704,5.126385198,0.6278878529,0.4314744615,46.6090038
Turkey,Europe & Central Asia,2020,,0.00244,,12.971,0.0,0.0,0,,27871,1.0,1373,,,,2.93e-11,,1.56e-07,0.0,0.0,0.000334246051,1.2e-08,1.65e-05,0.3837635403,0.0,32000000.0,0.98483,8.108108108,7.792207792,2.401667423,6.258548977,0.0,0.0,0.0,1.408450704,3.116163344,0.0,3.602660252,2.906108504,5.965951646,,0.1579591445,20.25825243,0.142425443,0.0,0.0,1.726237443,0.0,3.58349951,0.0840135896,0.0,0.06875461285,31.8698773
Turkey,Europe & Central Asia,2021,,0.00283,,16.806,0.0,7.0,0,,19883,2.0,1667,,,6.18e-07,3.36e-11,,2e-07,0.0,0.0,0.0002362879825,2.38e-08,1.98e-05,0.2388667931,0.0,20100000.0,1.22984,4.460966543,7.756410256,2.249966904,3.565793298,0.0,0.6570302234,0.0,2.034883721,2.54544584,0.00258705438,3.573636135,7.627409783,3.388768144,0.6619814179,0.1655867262,4.49862039,0.1147760791,0.0,0.0,1.311813919,0.006133737159,3.889404873,0.03704890702,0.0,0.01036630177,74.52174698
Turkey,Europe & Central Asia,2022,,0.00323,,22.1,0.0,1.0,0,,17572,4.0,1814,,,5.71e-07,3.8e-11,,2.6e-07,0.0,0.0,0.0002067782771,4.71e-08,2.13e-05,1.479173084,0.0,125700000.0,1.29743,4.672897196,8.328445748,1.815566498,1.221007827,0.0,0.0,0.0,3.105590062,3.257858476,0.0,3.30991995,1.900233986,1.896007959,0.5331079011,0.1748276242,2.959641386,0.1146382581,0.0,0.0,2.09322738,0.0,4.794458389,0.3475920369,0.0,0.1808374706,100.0
Turkey,Europe & Central Asia,2023,,0.00349,,25.978,0.0,10.0,0,,11403,4.0,1888,,,5.39e-07,4.09e-11,,3.04e-07,0.0,0.0,0.0001336404458,4.69e-08,2.21e-05,1.772317078,0.0,151224665.0,0.95173,9.615384615,8.390022676,1.423321128,0.6335612813,0.0,1.057082452,0.0,3.125,3.441750598,0.003495403544,2.985582155,1.774252323,2.045450069,0.6222959105,0.175781253,3.600512101,0.114631116,0.0,0.0,2.866185809,0.02047228552,4.121538924,0.8248868572,0.0,0.2089755492,53.53773255
